54	GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005130|GO:0005488|GO:0005515|GO:0008083|GO:0019899|GO:0030545|GO:0048018|GO:0070851|GO:0098772
55	GO:0003674|GO:0005488|GO:0005515|GO:0019899|GO:0031625|GO:0044389|GO:0044877
56	GO:0001664|GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005178|GO:0005488|GO:0005515|GO:0008009|GO:0030545|GO:0031737|GO:0042379|GO:0044877|GO:0048018|GO:0048020|GO:0050839|GO:0098772
57	GO:0001664|GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005488|GO:0005515|GO:0008009|GO:0008047|GO:0008083|GO:0030234|GO:0030545|GO:0042379|GO:0045236|GO:0048018|GO:0098772
58	GO:0001664|GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005488|GO:0005515|GO:0008009|GO:0030545|GO:0042379|GO:0045236|GO:0048018|GO:0098772
59	GO:0001664|GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005488|GO:0005515|GO:0008009|GO:0030545|GO:0042379|GO:0042802|GO:0045236|GO:0048018|GO:0098772
60	GO:0001664|GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005153|GO:0005488|GO:0005515|GO:0008009|GO:0030545|GO:0042379|GO:0045236|GO:0048018|GO:0098772
61	GO:0001664|GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005488|GO:0005515|GO:0008009|GO:0030545|GO:0042379|GO:0045236|GO:0048018|GO:0048248|GO:0098772
62	GO:0001637|GO:0001653|GO:0003674|GO:0004888|GO:0004896|GO:0004918|GO:0004930|GO:0004950|GO:0005488|GO:0005515|GO:0008528|GO:0016494|GO:0019955|GO:0019956|GO:0019958|GO:0019959|GO:0038023|GO:0060089
63	GO:0001637|GO:0001653|GO:0003674|GO:0004888|GO:0004896|GO:0004930|GO:0004950|GO:0005488|GO:0005515|GO:0008528|GO:0016494|GO:0019955|GO:0019956|GO:0019958|GO:0038023|GO:0060089
64	GO:0003674|GO:0005488|GO:0005515|GO:0042802|GO:0042803|GO:0046983
65	GO:0003674|GO:0003824|GO:0004721|GO:0004725|GO:0005488|GO:0005515|GO:0008138|GO:0008330|GO:0008432|GO:0016787|GO:0016788|GO:0016791|GO:0017017|GO:0019899|GO:0019900|GO:0019901|GO:0033549|GO:0042578|GO:0048273|GO:0051019|GO:0140096
66	GO:0001664|GO:0003674|GO:0005102|GO:0005125|GO:0005179|GO:0005488|GO:0005515|GO:0030545|GO:0031705|GO:0031707|GO:0031708|GO:0048018|GO:0071855|GO:0098772
67	GO:0003674|GO:0003824|GO:0004672|GO:0004713|GO:0005102|GO:0005488|GO:0005515|GO:0016301|GO:0016740|GO:0016772|GO:0016773|GO:0046875|GO:0140096
68	GO:0000166|GO:0001618|GO:0003674|GO:0003676|GO:0003677|GO:0003682|GO:0003690|GO:0003779|GO:0003824|GO:0004672|GO:0004674|GO:0004709|GO:0004713|GO:0004714|GO:0004888|GO:0005006|GO:0005085|GO:0005088|GO:0005102|GO:0005178|GO:0005488|GO:0005515|GO:0005516|GO:0005524|GO:0008092|GO:0008144|GO:0016301|GO:0016740|GO:0016772|GO:0016773|GO:0017016|GO:0017076|GO:0019199|GO:0019838|GO:0019899|GO:0019900|GO:0019901|GO:0019902|GO:0019903|GO:0030554|GO:0031267|GO:0031625|GO:0032553|GO:0032555|GO:0032559|GO:0035004|GO:0035639|GO:0036094|GO:0038023|GO:0042562|GO:0042802|GO:0043167|GO:0043168|GO:0044389|GO:0044877|GO:0046934|GO:0046982|GO:0046983|GO:0048408|GO:0050839|GO:0051015|GO:0051020|GO:0052813|GO:0060089|GO:0097159|GO:0097367|GO:0098772|GO:0140096|GO:0140272|GO:1901265|GO:1901363
69	GO:0000976|GO:0000977|GO:0000981|GO:0000981|GO:0001012|GO:0001067|GO:0001216|GO:0001228|GO:0001228|GO:0003674|GO:0003676|GO:0003677|GO:0003682|GO:0003690|GO:0003700|GO:0005488|GO:0005515|GO:0008270|GO:0010385|GO:0019899|GO:0035035|GO:0043167|GO:0043169|GO:0043565|GO:0044212|GO:0044729|GO:0046872|GO:0046914|GO:0097159|GO:0140110|GO:1901363|GO:1990837|GO:1990841
70	GO:0003674|GO:0005488|GO:0005515|GO:0008190|GO:0030371|GO:0031369|GO:0045182
71	GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005128|GO:0005179|GO:0005488|GO:0005515|GO:0008047|GO:0019207|GO:0019209|GO:0019887|GO:0030234|GO:0030295|GO:0030545|GO:0048018|GO:0098772
72	GO:0001653|GO:0001965|GO:0003674|GO:0004888|GO:0004930|GO:0005102|GO:0005488|GO:0005515|GO:0008528|GO:0015057|GO:0031681|GO:0038023|GO:0060089
73	GO:0001653|GO:0001965|GO:0003674|GO:0004888|GO:0004930|GO:0005102|GO:0005488|GO:0005515|GO:0008528|GO:0015057|GO:0031681|GO:0038023|GO:0060089
74	GO:0003674|GO:0003712|GO:0003713|GO:0003824|GO:0004672|GO:0004713|GO:0005085|GO:0005088|GO:0005102|GO:0005104|GO:0005125|GO:0005178|GO:0005488|GO:0005515|GO:0005539|GO:0008083|GO:0008201|GO:0016301|GO:0016303|GO:0016740|GO:0016772|GO:0016773|GO:0017016|GO:0019899|GO:0030374|GO:0030545|GO:0031267|GO:0035004|GO:0042056|GO:0043167|GO:0043168|GO:0044877|GO:0046934|GO:0048018|GO:0050839|GO:0051020|GO:0052742|GO:0052813|GO:0070851|GO:0090722|GO:0097367|GO:0098772|GO:0140096|GO:0140110|GO:1901681
75	GO:0001653|GO:0001664|GO:0003674|GO:0004888|GO:0004930|GO:0004966|GO:0005102|GO:0005179|GO:0005184|GO:0005488|GO:0005515|GO:0008188|GO:0008528|GO:0030545|GO:0031763|GO:0031764|GO:0031765|GO:0031766|GO:0038023|GO:0048018|GO:0060089|GO:0071855|GO:0098772
76	GO:0003674|GO:0003824|GO:0003943|GO:0005488|GO:0008484|GO:0016787|GO:0016788|GO:0043167|GO:0043169|GO:0043890|GO:0046872
77	GO:0000976|GO:0000977|GO:0000978|GO:0000981|GO:0000981|GO:0000987|GO:0001012|GO:0001067|GO:0001085|GO:0001158|GO:0001216|GO:0001227|GO:0001227|GO:0001228|GO:0001228|GO:0003674|GO:0003676|GO:0003677|GO:0003682|GO:0003690|GO:0003700|GO:0003712|GO:0003713|GO:0005102|GO:0005126|GO:0005134|GO:0005488|GO:0005515|GO:0008134|GO:0008270|GO:0019904|GO:0035326|GO:0043167|GO:0043169|GO:0043565|GO:0044212|GO:0046872|GO:0046914|GO:0046983|GO:0070851|GO:0070888|GO:0071837|GO:0097159|GO:0140110|GO:1901363|GO:1990837
